channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
49,Tetta,24,31,-0.9227432088405063,0.3631309757837292,0.1258945723121762,0.11222243817463921,0.15710852012581097,False
49,Delta,24,31,-0.9225086278667641,0.3635087031292523,0.12527324419926497,0.19784815775662887,0.3675451981993624,False
38,Delta,24,31,-0.9207894805411316,0.36394289806777014,0.12602120012257215,0.15685387548277638,0.2177214344941661,False
6,Delta,24,31,-0.9200215387582976,0.3642029214859467,0.12622583696214518,0.20843576946130274,0.2748161593905866,False
16,Tetta,24,31,0.9190779834675005,0.36624836672507943,0.17073425956849747,0.23094019165186805,0.17688413538284312,False
22,Delta,24,31,-0.9126552966580059,0.3680004233557739,0.12499919540739537,0.15332359801777892,0.2070319154229067,False
35,Tetta,24,31,0.9063036461743319,0.37085538410491836,0.1569712541589976,0.23604809905941027,0.19048686187994354,False
1,Beta,24,31,0.8995503733616739,0.3730365180659888,0.14630647444268416,0.11851628396769631,0.08011573925552123,False
27,Delta,24,31,-0.8956129414877914,0.37702121822330237,0.12187085897411858,0.19997927593951684,0.27387418236223976,False
16,Beta,24,31,0.8787653860412341,0.3875399195028796,0.1610681906146476,0.10726290868831667,0.06736362892715958,False
56,Delta,24,31,-0.872326850677048,0.3886641881018832,0.1200216828161724,0.19835514184019432,0.27150969000352965,False
57,Beta,24,31,0.8699903088528321,0.38957603266975227,0.14520236885209373,0.07519308811371059,0.06465545335335604,False
19,Delta,24,31,-0.8724809264493529,0.3896660852416959,0.11735493751419694,0.2427819831916669,0.4156468906920087,False
18,Delta,24,31,-0.8699530997327417,0.3906353273364406,0.11782371011208774,0.1860167108708057,0.24276595083699923,False
41,Beta,24,31,-0.8590183905411775,0.3948765414244514,0.12154904312773274,0.05411569313060893,0.07074439688708871,False
50,Delta,24,31,-0.8576631040838297,0.3964782591855406,0.11801563836534172,0.21957106976388005,0.28116772137240886,False
34,Delta,24,31,-0.8586562186132478,0.39668271189354676,0.11618671532420131,0.24884154441786596,0.32992743658902807,False
8,Delta,24,31,-0.8528656352240657,0.3976811056750992,0.12475638571172523,0.3212254771203362,0.3790421327752012,False
4,Beta,24,31,0.8473086136400794,0.40083685711991335,0.1316379626299113,0.059923539805308686,0.05428108921502951,False
59,Alpha,24,31,-0.8451858458482834,0.40291943437859157,0.1173213974603563,0.1939303771924384,0.28543747990894336,False
18,Beta,24,31,-0.8403021646673797,0.40498321593155817,0.13294406743791706,0.03396355388581186,0.037197780696239094,False
37,Delta,24,31,-0.8384239188493978,0.40765463149597014,0.11333637824296294,0.2084070897813098,0.2800788012650468,False
38,Tetta,24,31,-0.8305639910295761,0.4112791375269822,0.11414537100924883,0.09267593462641166,0.10278506484666781,False
52,Delta,24,31,-0.8293248684535467,0.4130289401651078,0.11121785332492248,0.1426821180208581,0.20337099882443144,False
11,Alpha,24,31,0.8295352344793276,0.41343388365165223,0.14465948387125183,0.1315591904345292,0.10659848833630187,False
55,Beta,24,31,0.8301946083181444,0.4141439457143632,0.1496694939611898,0.058208358966232714,0.038230065434011674,False
41,Alpha,24,31,-0.8179714950055833,0.41750647405271213,0.11561519714506964,0.12932787471807186,0.14903315274319726,False
45,Tetta,24,31,-0.8129978771115309,0.42010868630142706,0.11625590470920183,0.14409407765011595,0.15721288313672896,False
1,Delta,24,31,-0.8065142510322504,0.42553621968696254,0.10855056018001286,0.32313695466423215,0.4183835231593229,False
57,Delta,24,31,0.8033091706249655,0.4286316500813996,0.14056523683292663,0.4577372457644659,0.3537946212053711,False
47,Delta,24,31,-0.7922765932288675,0.4332013620983116,0.10764611004655997,0.3128476159115153,0.3817045194313624,False
